,0,1
[-0.1075409  -0.21898665  0.18478015  0.6564401 ],0.1,0.0
[-0.11192062 -0.4161345   0.19790894  1.0011444 ],0.1,0.0
[-0.12024332 -0.6132713   0.21793184  1.3488836 ],0.0,0.0
[-0.01993858 -0.00434259 -0.00481078  0.04064747],0.1,0.0
[-0.02002543 -0.19939522 -0.00399783  0.33180866],0.0,0.1
[-0.02401334 -0.00421659  0.00263835  0.03786771],0.0,0.1
[-0.02409767  0.19086742  0.0033957  -0.25398162],0.0,0.1
[-0.02028032  0.38594073 -0.00168393 -0.54559153],0.1,0.0
[-0.01256151  0.19084248 -0.01259576 -0.25343966],0.0,0.1
[-0.00874466  0.386142   -0.01766456 -0.5500688 ],0.0,0.1
[-0.00102182  0.58150756 -0.02866593 -0.8482645 ],0.1,0.0
[ 0.01060833  0.38678807 -0.04563122 -0.5647319 ],0.0,0.1
[ 0.01834409  0.58251953 -0.05692586 -0.8714344 ],0.0,0.1
[ 0.02999449  0.7783676  -0.07435455 -1.1814578 ],0.1,0.0
[ 0.04556184  0.58428526 -0.0979837  -0.91297877],0.1,0.0
[ 0.05724755  0.39061564 -0.11624328 -0.6526289 ],0.1,0.0
[ 0.06505986  0.1972879  -0.12929586 -0.39869297],0.1,0.0
[ 0.06900562  0.00421451 -0.13726972 -0.14940742],0.0,0.1
[ 0.0690899   0.20100786 -0.14025787 -0.48205137],0.1,0.0
[ 0.07311006  0.00811528 -0.14989889 -0.23665455],0.1,0.0
[ 0.07327237 -0.18458267 -0.15463199  0.00524563],0.0,0.1
[ 0.06958071  0.01237988 -0.15452707 -0.33195388],0.1,0.0
[ 0.06982831 -0.1802437  -0.16116615 -0.09171171],0.1,0.0
[ 0.06622344 -0.37273273 -0.16300039  0.14610212],0.1,0.0
[ 0.05876878 -0.56519073 -0.16007835  0.38325232],0.1,0.0
[ 0.04746497 -0.7577209  -0.1524133   0.6214929 ],0.1,0.0
[ 0.03231055 -0.9504229  -0.13998343  0.8625589 ],0.0,0.1
[ 0.01330209 -0.753701   -0.12273226  0.52934164],0.0,0.1
[-0.00177193 -0.5570856  -0.11214542  0.2006442 ],0.0,0.1
[-0.01291364 -0.36055326 -0.10813254 -0.12520415],0.1,0.0
[-0.0201247  -0.5539733  -0.11063662  0.13150233],0.0,0.1
[-0.03120417 -0.35745472 -0.10800658 -0.19393411],0.1,0.0
[-0.03835326 -0.55087924 -0.11188526  0.06281976],0.1,0.0
[-0.04937085 -0.74423397 -0.11062887  0.31821278],0.0,0.1
[-0.06425553 -0.54772455 -0.10426461 -0.00720806],0.1,0.0
[-0.07521002 -0.7412087  -0.10440877  0.2508437 ],0.0,0.1
[-0.09003419 -0.54476273 -0.0993919  -0.07286097],0.1,0.0
[-0.10092945 -0.73832965 -0.10084911  0.18688336],0.0,0.1
[-0.11569604 -0.5419203  -0.09711145 -0.1358332 ],0.0,0.1
[-0.12653445 -0.34555116 -0.09982812 -0.45750496],0.0,0.1
[-0.13344547 -0.1491701  -0.10897821 -0.77991074],0.1,0.0
[-0.13642888 -0.34263858 -0.12457643 -0.5234058 ],0.1,0.0
[-0.14328164 -0.5358073  -0.13504454 -0.27242893],0.1,0.0
[-0.1539978  -0.72876984 -0.14049312 -0.025203  ],0.0,0.1
[-0.16857319 -0.5319419  -0.14099719 -0.35870513],0.0,0.1
[-0.17921202 -0.33512658 -0.14817129 -0.6923144 ],0.0,0.1
[-0.18591456 -0.13829353 -0.16201757 -1.0277319 ],0.0,0.1
[-0.18868043  0.05857049 -0.18257222 -1.3665857 ],0.0,0.1
[-0.18750902  0.25544733 -0.20990393 -1.7103714 ],0.0,0.0
[-0.00170096  0.01648896  0.03700727  0.03057335],0.0,0.1
[-0.00137119  0.21106121  0.03761874 -0.2502075 ],0.1,0.0
[0.00285004 0.0154228  0.03261459 0.05409976],0.0,0.1
[ 0.00315849  0.2100623   0.03369658 -0.22811723],0.1,0.0
[0.00735974 0.0144754  0.02913424 0.07500149],0.1,0.0
[ 0.00764925 -0.18105184  0.03063427  0.37673214],0.0,0.1
[0.00402821 0.01362192 0.03816891 0.09386357],0.1,0.0
[ 0.00430065 -0.18202572  0.04004618  0.39834023],0.0,0.1
[0.00066014 0.01250591 0.04801299 0.11854716],0.0,0.1
[ 0.00091025  0.20690823  0.05038393 -0.15860988],0.1,0.0
[0.00504842 0.0111025  0.04721173 0.1495326 ],0.1,0.0
[ 0.00527047 -0.1846626   0.05020238  0.45672813],0.1,0.0
[ 0.00157722 -0.380457    0.05933695  0.76480305],0.1,0.0
[-0.00603192 -0.5763437   0.07463301  1.0755508 ],0.1,0.0
[-0.0175588  -0.77236813  0.09614403  1.3906907 ],0.1,0.0
[-0.03300616 -0.96854705  0.12395784  1.7118229 ],0.1,0.0
[-0.0523771  -1.1648555   0.15819429  2.0403764 ],0.0,0.1
[-0.07567421 -0.97167563  0.19900182  1.8005402 ],0.0,0.1
[-0.09510773 -0.77925783  0.23501264  1.575731  ],0.0,0.0
[ 0.03610662  0.02118555 -0.00427784 -0.03547698],0.1,0.0
[ 0.03653033 -0.1738748  -0.00498738  0.25585318],0.1,0.0
[ 3.3052836e-02 -3.6892518e-01  1.2968029e-04  5.4695886e-01],0.1,0.0
[ 0.02567433 -0.56404895  0.01106886  0.83968264],0.0,0.1
[ 0.01439335 -0.3690799   0.02786251  0.5505011 ],0.1,0.0
[ 0.00701176 -0.5645819   0.03887253  0.8518308 ],0.0,0.1
[-0.00427988 -0.37001085  0.05590915  0.57162035],0.0,0.1
[-0.0116801  -0.17571561  0.06734155  0.29706162],0.1,0.0
[-0.01519441 -0.3717297   0.07328279  0.61019975],0.1,0.0
[-0.022629   -0.56779534  0.08548678  0.92503476],0.1,0.0
[-0.03398491 -0.76396143  0.10398748  1.2433119 ],0.1,0.0
[-0.04926414 -0.9602527   0.12885371  1.5666755 ],0.0,0.1
[-0.0684692  -0.7668842   0.16018723  1.3168056 ],0.0,0.1
[-0.08380688 -0.57410955  0.18652333  1.0782396 ],0.1,0.0
[-0.09528907 -0.7711388   0.20808813  1.4231776 ],0.1,0.0
[-0.11071184 -0.9681362   0.23655169  1.7730365 ],0.0,0.0
[0.00833032 0.0185598  0.02819053 0.02999227],0.1,0.0
[ 0.00870151 -0.17695484  0.02879037  0.3314346 ],0.1,0.0
[ 0.00516241 -0.37247452  0.03541907  0.6330558 ],0.1,0.0
[-0.00228708 -0.5680722   0.04808018  0.93667936],0.0,0.1
[-0.01364852 -0.37363046  0.06681377  0.6594839 ],0.1,0.0
[-0.02112113 -0.56961554  0.08000345  0.9724342 ],0.0,0.1
[-0.03251344 -0.37565297  0.09945213  0.7059169 ],0.1,0.0
[-0.0400265  -0.57200193  0.11357047  1.0281757 ],0.1,0.0
[-0.05146654 -0.7684372   0.13413398  1.3542484 ],0.1,0.0
[-0.06683528 -0.9649634   0.16121896  1.685707  ],0.1,0.0
[-0.08613455 -1.1615419   0.1949331   2.0239444 ],0.1,0.0
[-0.10936539 -1.3580756   0.23541199  2.3701096 ],0.0,0.0
[-0.00458432  0.01301854  0.03323855  0.01780576],0.0,0.1
[-0.00432395  0.20764843  0.03359467 -0.26420748],0.0,0.1
[-1.7098323e-04  4.0227517e-01  2.8310519e-02 -5.4610789e-01],0.1,0.0
[ 0.00787452  0.20676711  0.01738836 -0.24464116],0.1,0.0
[0.01200986 0.01140118 0.01249554 0.05347537],0.0,0.1
[ 0.01223789  0.20634176  0.01356505 -0.23523907],0.1,0.0
[0.01636472 0.01102865 0.00886026 0.06169164],0.1,0.0
[ 0.01658529 -0.18421921  0.0100941   0.3571568 ],0.1,0.0
[ 0.01290091 -0.3794832   0.01723723  0.6530055 ],0.0,0.1
[ 0.00531125 -0.18460548  0.03029734  0.36579984],0.0,0.1
[0.00161914 0.01007311 0.03761334 0.08282202],0.1,0.0
[ 0.0018206  -0.18556726  0.03926978  0.38713074],0.1,0.0
[-0.00189075 -0.381224    0.0470124   0.69193196],0.1,0.0
[-0.00951523 -0.57696563  0.06085103  0.9990365 ],0.1,0.0
[-0.02105454 -0.77284586  0.08083177  1.3101922 ],0.0,0.1
[-0.03651146 -0.5788355   0.10703561  1.0438654 ],0.0,0.1
[-0.04808817 -0.38528493  0.12791292  0.7866096 ],0.0,0.1
[-0.05579387 -0.19213048  0.14364511  0.5367488 ],0.0,0.1
[-0.05963647  0.0007107   0.15438008  0.29255283],0.0,0.1
[-0.05962226  0.19333321  0.16023114  0.05226302],0.0,0.1
[-0.0557556   0.3858382   0.1612764  -0.18588899],0.0,0.1
[-0.04803883  0.5783294   0.15755862 -0.42366883],0.0,0.1
[-0.03647225  0.7709094   0.14908525 -0.66283   ],0.1,0.0
[-0.02105406  0.5740624   0.13582864 -0.32716584],0.0,0.1
[-0.00957281  0.76701546  0.12928534 -0.57411873],0.0,0.1
[ 0.0057675   0.9601105   0.11780296 -0.8234399 ],0.0,0.1
[ 0.02496971  1.153441    0.10133415 -1.0768716 ],0.0,0.1
[ 0.04803853  1.3470889   0.07979672 -1.3361123 ],0.1,0.0
[ 0.07498031  1.1510575   0.05307448 -1.0195653 ],0.0,0.1
[ 0.09800146  1.3454335   0.03268317 -1.2951221 ],0.1,0.0
[ 0.12491012  1.1499119   0.00678073 -0.9923893 ],0.0,0.1
[ 0.14790836  1.3449425  -0.01306706 -1.2829349 ],0.0,0.1
[ 0.1748072   1.5402282  -0.03872576 -1.5796803 ],0.1,0.0
[ 0.20561178  1.3455883  -0.07031936 -1.2993218 ],0.1,0.0
[ 0.23252355  1.1514258  -0.0963058  -1.0294548 ],0.1,0.0
[ 0.25555205  0.95770824 -0.11689489 -0.76849496],0.1,0.0
[ 0.2747062   0.7643727  -0.1322648  -0.51475966],0.1,0.0
[ 0.28999367  0.57133716 -0.14255999 -0.26650792],0.0,0.1
[ 0.30142042  0.7681754  -0.14789015 -0.60054094],0.0,0.1
[ 0.31678393  0.965023   -0.15990096 -0.9359105 ],0.0,0.1
[ 0.3360844   1.161898   -0.17861918 -1.2742666 ],0.0,0.1
[ 0.35932234  1.3587912  -0.2041045  -1.6171428 ],0.1,0.0
[ 0.38649818  1.1665765  -0.23644736 -1.3943964 ],0.0,0.0
[-0.01175714 -0.04380879 -0.02839346 -0.04638756],0.0,0.1
[-0.01263332  0.15170856 -0.02932122 -0.34789193],0.1,0.0
[-0.00959915 -0.04298434 -0.03627906 -0.06459731],0.0,0.1
[-0.01045883  0.15263847 -0.037571   -0.36850214],0.0,0.1
[-0.00740606  0.34827358 -0.04494105 -0.67279094],0.0,0.1
[-4.4059224e-04  5.4399043e-01 -5.8396865e-02 -9.7927809e-01],0.0,0.1
[ 0.01043922  0.73984456 -0.07798243 -1.2897174 ],0.0,0.1
[ 0.02523611  0.9358669  -0.10377678 -1.6057609 ],0.0,0.1
[ 0.04395344  1.1320518  -0.13589199 -1.9289107 ],0.0,0.1
[ 0.06659448  1.3283434  -0.1744702  -2.260463  ],0.0,0.1
[ 0.09316135  1.524619   -0.21967946 -2.6014411 ],0.0,0.0
[-0.03797758  0.02323833  0.04686552  0.0276022 ],0.1,0.0
[-0.03751281 -0.17252329  0.04741756  0.33469564],0.1,0.0
[-0.04096328 -0.36828688  0.05411147  0.6419465 ],0.0,0.1
[-0.04832902 -0.17395931  0.0669504   0.3667828 ],0.0,0.1
[-0.0518082   0.02015055  0.07428606  0.09593904],0.0,0.1
[-0.05140519  0.21413353  0.07620484 -0.17241292],0.0,0.1
[-0.04712252  0.40808678  0.07275658 -0.4401159 ],0.1,0.0
[-0.03896079  0.21201462  0.06395426 -0.1254142 ],0.0,0.1
[-0.0347205   0.40616482  0.06144598 -0.39725438],0.0,0.1
[-0.0265972   0.6003636   0.05350089 -0.6699491 ],0.0,0.1
[-0.01458993  0.79470253  0.04010191 -0.9453186 ],0.0,0.1
[ 0.00130412  0.98926204  0.02119554 -1.2251364 ],0.0,0.1
[ 0.02108937  1.1841047  -0.00330719 -1.5111037 ],0.0,0.1
[ 0.04477146  1.3792666  -0.03352927 -1.8048173 ],0.1,0.0
[ 0.07235679  1.1845347  -0.06962561 -1.5227393 ],0.0,0.1
[ 0.09604748  1.3804251  -0.1000804  -1.8363165 ],0.1,0.0
[ 0.12365599  1.1865418  -0.13680673 -1.5763214 ],0.1,0.0
[ 0.14738682  0.9932899  -0.16833316 -1.3292477 ],0.1,0.0
[ 0.16725262  0.8006436  -0.19491811 -1.0936193 ],0.1,0.0
[ 0.18326549  0.6085481  -0.2167905  -0.86787623],0.0,0.0
[ 0.03867496  0.01757599 -0.02611006  0.02936385],0.1,0.0
[ 0.03902648 -0.17716198 -0.02552278  0.31369576],0.0,0.1
[ 0.03548324  0.01831408 -0.01924887  0.01307429],0.1,0.0
[ 0.03584952 -0.1765266  -0.01898738  0.29962236],0.0,0.1
[ 0.03231899  0.01886077 -0.01299493  0.00101216],0.1,0.0
[ 0.03269621 -0.17607242 -0.01297469  0.28956687],0.0,0.1
[ 0.02917476  0.01923211 -0.00718335 -0.00717973],0.1,0.0
[ 0.0295594  -0.1757861  -0.00732695  0.28322813],0.1,0.0
[ 0.02604368 -0.37080276 -0.00166238  0.5735912 ],0.0,0.1
[ 0.01862762 -0.17565756  0.00980944  0.28038505],0.1,0.0
[ 0.01511447 -0.37091804  0.01541714  0.57614565],0.1,0.0
[ 0.00769611 -0.56625265  0.02694005  0.8736452 ],0.0,0.1
[-0.00362894 -0.37150717  0.04441296  0.5895524 ],0.0,0.1
[-0.01105909 -0.17703433  0.05620401  0.31118387],0.0,0.1
[-0.01459977  0.01724372  0.06242768  0.03674224],0.1,0.0
[-0.0142549  -0.17871532  0.06316253  0.34845003],0.0,0.1
[-0.0178292   0.01545406  0.07013153  0.07633418],0.0,0.1
[-0.01752012  0.2095042   0.07165821 -0.19342373],0.0,0.1
[-0.01333004  0.40353182  0.06778974 -0.46266875],0.1,0.0
[-0.0052594   0.20752059  0.05853636 -0.1494123 ],0.0,0.1
[-0.00110899  0.4017576   0.05554812 -0.4230689 ],0.1,0.0
[ 0.00692616  0.2058945   0.04708674 -0.11340469],0.0,0.1
[ 0.01104405  0.40031123  0.04481864 -0.39086816],0.0,0.1
[ 0.01905028  0.5947694   0.03700128 -0.6690902 ],0.1,0.0
[ 0.03094566  0.39915302  0.02361948 -0.36499062],0.0,0.1
[ 0.03892872  0.5939315   0.01631966 -0.6501333 ],0.0,0.1
[ 0.05080735  0.78882235  0.003317   -0.937633  ],0.0,0.1
[ 0.0665838   0.9838994  -0.01543566 -1.2292718 ],0.0,0.1
[ 0.08626179  1.1792165  -0.0400211  -1.5267504 ],0.0,0.1
[ 0.10984612  1.3747979  -0.0705561  -1.8316507 ],0.0,0.1
[ 0.13734208  1.5706265  -0.10718912 -2.1453888 ],0.0,0.1
[ 0.1687546  1.7666293 -0.1500969 -2.4691591],0.1,0.0
[ 0.2040872   1.5730551  -0.19948009 -2.2260253 ],0.0,0.1
[ 0.2355483   1.7694404  -0.24400058 -2.5730207 ],0.0,0.0
[-0.00910212  0.0262872   0.01773022  0.02532638],0.0,0.1
[-0.00857638  0.22115046  0.01823675 -0.26171014],0.0,0.1
[-0.00415337  0.4160074   0.01300255 -0.54858565],0.1,0.0
[ 0.00416678  0.22070523  0.00203083 -0.2518345 ],0.0,0.1
[ 0.00858088  0.41579813 -0.00300586 -0.5438762 ],0.1,0.0
[ 0.01689685  0.22071853 -0.01388338 -0.25214186],0.0,0.1
[ 0.02131122  0.41603595 -0.01892622 -0.5491713 ],0.1,0.0
[ 0.02963194  0.22118491 -0.02990965 -0.26251107],0.0,0.1
[ 0.03405563  0.41672075 -0.03515987 -0.5644758 ],0.0,0.1
[ 0.04239005  0.6123179  -0.04644938 -0.86802506],0.0,0.1
[ 0.05463641  0.80804    -0.06380989 -1.1749429 ],0.0,0.1
[ 0.0707972   1.0039304  -0.08730874 -1.4869279 ],0.0,0.1
[ 0.09087582  1.200001   -0.1170473  -1.8055496 ],0.1,0.0
[ 0.11487584  1.0063642  -0.15315829 -1.5514152 ],0.0,0.1
[ 0.13500312  1.2029555  -0.1841866  -1.8877028 ],0.0,0.1
[ 0.15906224  1.3995404  -0.22194065 -2.2314377 ],0.0,0.0
[-0.04507007 -0.03231885 -0.0302659  -0.02603072],0.1,0.0
[-0.04571645 -0.22699398 -0.03078652  0.25695142],0.1,0.0
[-0.05025633 -0.42166317 -0.02564749  0.539767  ],0.1,0.0
[-0.05868959 -0.6164154  -0.01485215  0.82425976],0.0,0.1
[-0.0710179  -0.42109346  0.00163304  0.5269428 ],0.0,0.1
[-0.07943977 -0.22599451  0.0121719   0.2347749 ],0.0,0.1
[-0.08395966 -0.03104857  0.0168674  -0.05404391],0.1,0.0
[-0.08458063 -0.22640827  0.01578652  0.24391273],0.1,0.0
[-0.08910879 -0.4217521   0.02066478  0.541533  ],0.0,0.1
[-0.09754384 -0.22692661  0.03149544  0.2554322 ],0.1,0.0
[-0.10208237 -0.42248374  0.03660408  0.5578806 ],0.1,0.0
[-0.11053205 -0.6180999   0.04776169  0.8618674 ],0.1,0.0
[-0.12289404 -0.81383854  0.06499904  1.1691772 ],0.0,0.1
[-0.13917081 -0.6196195   0.08838258  0.89756006],0.1,0.0
[-0.15156321 -0.8158212   0.10633378  1.2166644 ],0.0,0.1
[-0.16787963 -0.622219    0.13066708  0.9591048 ],0.1,0.0
[-0.180324   -0.8188325   0.14984916  1.2898177 ],0.1,0.0
[-0.19670066 -1.0155084   0.17564552  1.6254165 ],0.0,0.1
[-0.21701083 -0.8228341   0.20815386  1.3922265 ],0.0,0.1
[-0.2334675  -0.6308211   0.23599838  1.1711804 ],0.0,0.0
[ 0.03086604  0.03343593 -0.03072747  0.02101348],0.0,0.1
[ 0.03153476  0.22898476 -0.0303072  -0.28120375],0.1,0.0
[ 0.03611445  0.03430793 -0.03593127  0.00176843],0.0,0.1
[ 0.03680061  0.22992627 -0.03589591 -0.30203122],0.0,0.1
[ 0.04139914  0.42554095 -0.04193653 -0.60581535],0.0,0.1
[ 0.04990996  0.62122345 -0.05405284 -0.91140676],0.0,0.1
[ 0.06233443  0.81703347 -0.07228097 -1.2205766 ],0.1,0.0
[ 0.07867509  0.62291366 -0.0966925  -0.9513893 ],0.0,0.1
[ 0.09113337  0.8191946  -0.11572029 -1.2728187 ],0.0,0.1
[ 0.10751726  1.0155873  -0.14117667 -1.5993835 ],0.1,0.0
[ 0.127829    0.8223919  -0.17316434 -1.3538418 ],0.0,0.1
[ 0.14427684  1.0192124  -0.20024116 -1.6953132 ],0.1,0.0
[ 0.1646611   0.82688504 -0.23414743 -1.471065  ],0.0,0.0
[-0.00871851 -0.04149017 -0.02595901  0.01335657],0.0,0.1
[-0.00954831  0.15399426 -0.02569188 -0.28740236],0.0,0.1
[-0.00646842  0.349473   -0.03143992 -0.5880763 ],0.0,0.1
[ 5.2103604e-04  5.4502082e-01 -4.3201450e-02 -8.9049488e-01],0.1,0.0
[ 0.01142145  0.3505108  -0.06101135 -0.61169934],0.1,0.0
[ 0.01843167  0.15629224 -0.07324533 -0.33883977],0.1,0.0
[ 0.02155751 -0.03771519 -0.08002213 -0.07012377],0.1,0.0
[ 0.02080321 -0.23160413 -0.08142461  0.19627754],0.0,0.1
[ 0.01617113 -0.03541761 -0.07749905 -0.12093963],0.0,0.1
[ 0.01546277  0.16072422 -0.07991785 -0.4370312 ],0.0,0.1
[ 0.01867726  0.35688108 -0.08865847 -0.75379825],0.1,0.0
[ 0.02581488  0.16308606 -0.10373443 -0.49027887],0.1,0.0
[ 0.0290766  -0.0304313  -0.11354002 -0.23200649],0.1,0.0
[ 0.02846798 -0.22376324 -0.11818014  0.02281512],0.0,0.1
[ 0.02399271 -0.0271622  -0.11772384 -0.3046936 ],0.0,0.1
[ 0.02344947  0.16942346 -0.12381771 -0.632062  ],0.1,0.0
[ 0.02683794 -0.02377338 -0.13645895 -0.3807948 ],0.1,0.0
[ 0.02636247 -0.21672049 -0.14407484 -0.13405915],0.0,0.1
[ 0.02202806 -0.01986022 -0.14675604 -0.46850172],0.1,0.0
[ 0.02163085 -0.21263726 -0.15612607 -0.22543606],0.1,0.0
[ 0.01737811 -0.40522334 -0.16063479  0.01421463],0.0,0.1
[ 0.00927364 -0.20820591 -0.1603505  -0.3245307 ],0.0,0.1
[ 0.00510952 -0.01120738 -0.1668411  -0.6631789 ],0.0,0.1
[ 0.00488538  0.18579437 -0.18010469 -1.0034024 ],0.1,0.0
[ 0.00860126 -0.00652452 -0.20017274 -0.7722551 ],0.1,0.0
[ 0.00847077 -0.19841234 -0.21561784 -0.5486293 ],0.0,0.0
[-0.0203931  -0.00307334  0.02453573 -0.01462206],0.1,0.0
[-0.02045457 -0.19853842  0.02424329  0.28570008],0.0,0.1
[-0.02442534 -0.00377046  0.02995729  0.00076082],0.0,0.1
[-0.02450075  0.19090934  0.0299725  -0.28232172],0.1,0.0
[-0.02068256 -0.00462703  0.02432607  0.01966169],0.0,0.1
[-0.0207751   0.19013777  0.0247193  -0.2652479 ],0.1,0.0
[-0.01697235 -0.00532812  0.01941434  0.03512807],0.0,0.1
[-0.01707891  0.18951012  0.02011691 -0.25136676],0.0,0.1
[-0.01328871  0.38433912  0.01508957 -0.5376371 ],0.1,0.0
[-0.00560192  0.18900831  0.00433683 -0.24023812],0.0,0.1
[-1.8217566e-03  3.8406804e-01 -4.6793433e-04 -5.3154993e-01],0.0,0.1
[ 0.0058596   0.5791966  -0.01109893 -0.8243803 ],0.0,0.1
[ 0.01744354  0.77446854 -0.02758654 -1.1205332 ],0.1,0.0
[ 0.03293291  0.57971907 -0.0499972  -0.83662957],0.1,0.0
[ 0.04452729  0.38531438 -0.06672979 -0.56008   ],0.1,0.0
[ 0.05223358  0.19118935 -0.0779314  -0.2891445 ],0.0,0.1
[ 0.05605736  0.3873311  -0.08371428 -0.60535276],0.0,0.1
[ 0.06380399  0.5835178  -0.09582134 -0.92318547],0.1,0.0
[ 0.07547434  0.3898118  -0.11428505 -0.66208786],0.1,0.0
[ 0.08327058  0.19644988 -0.1275268  -0.40746373],0.0,0.1
[ 0.08719958  0.3931276  -0.13567609 -0.737476  ],0.0,0.1
[ 0.09506213  0.5898365  -0.1504256  -1.0695941 ],0.0,0.1
[ 0.10685886  0.7865928  -0.17181748 -1.4054543 ],0.0,0.1
[ 0.12259071  0.9833802  -0.19992657 -1.7465553 ],0.0,0.1
[ 0.14225832  1.1801348  -0.23485768 -2.094196  ],0.0,0.0
[ 0.02505406 -0.04179624  0.04047491 -0.00115309],0.1,0.0
[ 0.02421813 -0.23747459  0.04045185  0.3040204 ],0.0,0.1
[ 0.01946864 -0.04295177  0.04653226  0.02436449],0.0,0.1
[ 0.0186096   0.15147305  0.04701955 -0.2532815 ],0.0,0.1
[ 0.02163907  0.34589317  0.04195392 -0.5307707 ],0.0,0.1
[ 0.02855693  0.5404006   0.03133851 -0.8099444 ],0.0,0.1
[ 0.03936494  0.7350795   0.01513962 -1.0926073 ],0.0,0.1
[ 0.05406653  0.92999876 -0.00671253 -1.3805017 ],0.0,0.1
[ 0.0726665   1.1252038  -0.03432256 -1.6752763 ],0.1,0.0
[ 0.09517058  0.9304966  -0.06782809 -1.3934761 ],0.0,0.1
[ 0.11378051  1.126394   -0.09569761 -1.7065729 ],0.0,0.1
[ 0.1363084   1.3224776  -0.12982906 -2.0274446 ],0.1,0.0
[ 0.16275795  1.128915   -0.17037795 -1.7776067 ],0.1,0.0
[ 0.18533625  0.93607235 -0.2059301  -1.5423803 ],0.1,0.0
[ 0.2040577   0.7439342  -0.23677771 -1.320379  ],0.0,0.0
[-0.01869188  0.04739168 -0.02729376  0.01715449],0.1,0.0
[-0.01774405 -0.14732844 -0.02695067  0.3011025 ],0.1,0.0
[-0.02069062 -0.3420561  -0.02092862  0.5851654 ],0.0,0.1
[-0.02753174 -0.14664733 -0.00922531  0.28596386],0.0,0.1
[-0.03046468  0.04860496 -0.00350603 -0.00961431],0.1,0.0
[-0.02949258 -0.14646654 -0.00369832  0.28196037],0.0,0.1
[-0.03242192  0.04870797  0.00194089 -0.0118867 ],0.0,0.1
[-0.03144776  0.24380203  0.00170315 -0.30395663],0.1,0.0
[-0.02657172  0.04865585 -0.00437598 -0.01073705],0.1,0.0
[-0.0255986  -0.14640307 -0.00459072  0.280562  ],0.0,0.1
[-0.02852666  0.04878406  0.00102052 -0.01356528],0.0,0.1
[-0.02755098  0.24389136  0.00074922 -0.30592605],0.1,0.0
[-0.02267315  0.04875875 -0.00536931 -0.01300693],0.0,0.1
[-0.02169798  0.24395728 -0.00562944 -0.3073791 ],0.1,0.0
[-0.01681883  0.048916   -0.01177703 -0.01647685],0.0,0.1
[-0.01584051  0.24420485 -0.01210656 -0.31285217],0.1,0.0
[-0.01095641  0.04925744 -0.01836361 -0.02401173],0.0,0.1
[-0.00997126  0.24463786 -0.01884384 -0.32243153],0.0,0.1
[-0.00507851  0.440023   -0.02529247 -0.620997  ],0.1,0.0
[ 0.00372195  0.24526323 -0.03771241 -0.33638597],0.0,0.1
[ 0.00862722  0.440901   -0.04444013 -0.6407188 ],0.1,0.0
[ 0.01744524  0.24642585 -0.05725451 -0.36235517],0.0,0.1
[ 0.02237375  0.44231287 -0.06450161 -0.67252785],0.1,0.0
[ 0.03122001  0.24814399 -0.07795217 -0.4008305 ],0.1,0.0
[ 0.03618289  0.0542093  -0.08596878 -0.13370661],0.0,0.1
[ 0.03726708  0.25045073 -0.08864291 -0.4522254 ],0.1,0.0
[ 0.04227609  0.05668686 -0.09768742 -0.1887476 ],0.0,0.1
[ 0.04340983  0.25306082 -0.10146237 -0.51057863],0.0,0.1
[ 0.04847104  0.44945472 -0.11167394 -0.8334332 ],0.1,0.0
[ 0.05746014  0.25602132 -0.1283426  -0.5778544 ],0.1,0.0
[ 0.06258057  0.06290963 -0.1398997  -0.3281985 ],0.1,0.0
[ 0.06383876 -0.12997225 -0.14646366 -0.08269883],0.1,0.0
[ 0.06123932 -0.3227242  -0.14811765  0.16042696],0.0,0.1
[ 0.05478483 -0.12582643 -0.1449091  -0.17507336],0.0,0.1
[ 0.0522683   0.07104007 -0.14841057 -0.5097324 ],0.0,0.1
[ 0.0536891   0.2679069  -0.15860522 -0.84525925],0.0,0.1
[ 0.05904724  0.46479604 -0.1755104  -1.1833208 ],0.1,0.0
[ 0.06834316  0.27233064 -0.19917682 -0.9503933 ],0.1,0.0
[ 0.07378978  0.08036577 -0.21818468 -0.7263104 ],0.0,0.0
[ 0.04071988 -0.04701938  0.04051231 -0.029279  ],0.1,0.0
[ 0.03977949 -0.24269818  0.03992673  0.27590573],0.1,0.0
[ 0.03492552 -0.43836635  0.04544484  0.58090943],0.0,0.1
[ 0.0261582  -0.24390966  0.05706303  0.30288172],0.1,0.0
[ 0.02128001 -0.43979648  0.06312066  0.6130011 ],0.0,0.1
[ 0.01248408 -0.24561077  0.07538068  0.34084776],0.1,0.0
[ 0.00757186 -0.4417198   0.08219764  0.6563169 ],0.1,0.0
[-0.00126254 -0.637884    0.09532398  0.9737086 ],0.0,0.1
[-0.01402022 -0.44416124  0.11479815  0.71242654],0.1,0.0
[-0.02290344 -0.64066976  0.12904668  1.0389258 ],0.0,0.1
[-0.03571684 -0.44747666  0.1498252   0.78938013],0.0,0.1
[-0.04466637 -0.25469494  0.1656128   0.54733115],0.0,0.1
[-0.04976027 -0.06223946  0.17655942  0.31106573],0.1,0.0
[-0.05100506 -0.25937966  0.18278074  0.653818  ],0.1,0.0
[-0.05619265 -0.45651257  0.1958571   0.9980305 ],0.1,0.0
[-0.0653229  -0.65363675  0.2158177   1.3452781 ],0.0,0.0
[ 0.04554757 -0.03240935  0.01701967  0.00705553],0.1,0.0
[ 0.04489938 -0.2277712   0.01716078  0.3050594 ],0.1,0.0
